NumEstacao,NomeEntidade,EnderecoEstacao,SiglaUf,CodMunicipio,NomeMunicipio,Latitude,Longitude,2G,3G,4G,5G
1006029068,CLARO,R DOM ANTONIO DE ALMEIDA LUSTOSA 31 LOTE 5088 - QD 323,RN,2408102,Natal,05S5119,35W1545,,SIM,SIM,SIM
1006029076,CLARO,R FERRO CARDOSO 222 ,RN,2408102,Natal,05S4934,35W1518,,SIM,SIM,SIM
1006340650,CLARO,AV DAS FRONTEIRAS 2585 CONJUNTO SANTARÉM,RN,2408102,Natal,05S4438,35W1529,,SIM,SIM,SIM
1006430382,TIM,RUA UMBELINO COELHO 120 AQUISITADO,RN,2408102,Natal,05S5224,35W1217,,SIM,SIM,SIM
1006525502,VIVO,RUA PROJETADA SEIS S/N ,RN,2403251,Parnamirim,05S5621,35W1457,,SIM,SIM,SIM
1006617431,VIVO,RUA REGINA ALVEZ DE ANDRADE 533 ,RN,2403251,Parnamirim,05S5620,35W1658,,SIM,SIM,SIM
1006733555,CLARO,R DOS SABIÁS 7976 (LOTE 30 /QUADRA 3),RN,2408102,Natal,05S5153,35W1404,,SIM,SIM,SIM
1006733563,CLARO,RUA LÍRIO DOS VALES S/N ,RN,2408102,Natal,05S4420,35W1409,,SIM,SIM,SIM
1006733571,CLARO,R SACHET 40 ,RN,2408102,Natal,05S4645,35W1212,,SIM,SIM,SIM
1006830860,VIVO,RUA DOM MARCOLINO DANTAS S/N ,RN,2410306,Serra Caiada,06S0620,35W4240,,SIM,SIM,
1006830887,VIVO,RUA BELA VISTA S/N ,RN,2405405,Japi,06S2817,35W5634,,SIM,SIM,
1006830895,VIVO,SÍTIO RIACHO FECHADO S/N ,RN,2406809,Lajes Pintadas,06S0854,36W0722,,SIM,SIM,
1006830909,VIVO,SÍTIO SAO BENTO DE CIMA 13 ,RN,2411700,São Bento do Trairí,06S2027,36W0530,,SIM,SIM,
1006831476,VIVO,RUA PROJETADA S/N ,RN,2408201,Nísia Floresta,06S0248,35W1309,,SIM,SIM,
1006918474,CLARO,AV XAVIER DA SILVEIRA 1773 CONDOMINIO RESIDENCIAL MICHELE,RN,2408102,Natal,05S4845,35W1154,,SIM,SIM,SIM
1006948721,CLARO,R WALTER DUARTE PEREIRA 1688 ,RN,2408102,Natal,05S5201,35W1151,,SIM,SIM,SIM
1007100874,CLARO,R NOVA IGUAÇU 3021 LOTE 29 B - QUADRA 30 - CONJUNTO RESIDENCIAL SANTA CATARINA,RN,2408102,Natal,05S4456,35W1526,,SIM,SIM,SIM
1007157051,TIM,RUA FRANCISCO GOMES 1000 ,RN,2403251,Parnamirim,05S5447,35W1148,,,SIM,SIM
1007157060,TIM,RUA TENENTE PEDRO RUFINO DOS SANTOS 119 AQUISITADO,RN,2403251,Parnamirim,05S5414,35W1549,,,SIM,SIM
1007158740,VIVO,RUA JOSÉ FERNANDES CAMARGO 161 ,RN,2401602,Bento Fernandes,05S4142,35W4919,,SIM,SIM,
1007158759,VIVO,RUA CORONEL VIVALDO FERREIRA S/N INTERIOR DA PRAÇA,RN,2402105,Campo Redondo,06S1439,36W1100,,SIM,SIM,
1007158767,VIVO,RUA OLHO D'AGUA DO MELÃO S/N ,RN,2402808,Coronel Ezequiel,06S2321,36W1247,,SIM,SIM,
1007158856,VIVO,AVENIDA DESEMBARGADOR LICURGO NUNES S/N ,RN,2407302,Marcelino Vieira,06S1745,38W0920,,SIM,SIM,
1007158902,VIVO,SITIO MARIA ESTEFFANY S/N S/N ,RN,2413102,Senador Elói de Souza,06S0212,35W4143,,SIM,SIM,
1007158910,VIVO,FAZENDA BUJARI III S/N RODOVIA RN 288,RN,2412401,São José do Seridó,06S2711,36W5240,,SIM,SIM,
1007158945,VIVO,RUA PROJETADA S/N ,RN,2413003,São Vicente,06S1244,36W4052,,SIM,SIM,
1007158961,VIVO,RUA PEDRO RUFINO S/N LOTE 08 QUADRA 17,RN,2414159,Tenente Laurentino Cruz,06S0836,36W4307,,SIM,SIM,
1007188372,VIVO,SÍTIO CHÃ DE ZÉ FERREIRA S/N ,RN,2401651,Bodó,05S5924,36W2453,,SIM,SIM,
1007188380,VIVO,AVENIDA DOUTOR SILVIO BEZERRA DE MELO S/N ,RN,2406502,Lagoa Nova,06S0537,36W2820,,SIM,SIM,
1007188399,VIVO,AVENIDA JOSE DA PENHA S/N ,RN,2408508,Ouro Branco,06S4215,36W5645,,SIM,SIM,
1007290789,VIVO,AVENIDA BAIA DOS GOLFINHOS S/N ,RN,2414209,Tibau do Sul,06S1344,35W0254,,SIM,SIM,
1007339133,TIM,RUA ALVOREDO S/N ,RN,2407104,Macaíba,05S5446,35W1734,,,SIM,
1007339141,TIM,RUA DESEMBARGADOR SILVINO BEZERRA NETO 1 ,RN,2408003,Mossoró,05S1256,37W1910,,,SIM,SIM
1007479741,VIVO,RODOVIA RN 221 S/N ,RN,2412559,São Miguel do Gostoso,05S0650,35W4051,,SIM,SIM,
1007560107,VIVO,SÍTIO IPUEIRA S/N ,RN,2404804,Ipueira,06S4859,37W1149,,SIM,SIM,
1007560115,VIVO,RUA APRÍGIO DOS SANTOS S/N ,RN,2405603,Jardim de Piranhas,06S2253,37W2040,,SIM,SIM,
1007560131,VIVO,FAZENDA RENASCER S/N ,RN,2413409,Serra Negra do Norte,06S4032,37W2338,,SIM,SIM,
1007560166,VIVO,RUA JOSE FRUTUOSO 269 ,RN,2411809,São Fernando,06S2236,37W1102,,SIM,SIM,
1007560174,VIVO,RUA GUILHERME SOARES S/N ,RN,2414308,Timbaúba dos Batistas,06S2751,37W1629,,SIM,SIM,
1007677942,VIVO,RUA FRANCISCO CALISTO DANTAS S/N ,RN,2402402,Carnaúba dos Dantas,06S3339,36W3507,,SIM,SIM,
1007677985,VIVO,PRAÇA JOÃO DE GOES S/N ,RN,2403004,Cruzeta,06S2444,36W4720,,SIM,SIM,
1007677993,VIVO,RUA JOSÉ FRANCISCO 485 ,RN,2403400,Equador,06S5642,36W4254,,SIM,SIM,
1007678019,VIVO,MORRO NOSSA SENHORA DAS GRAÇAS S/N ,RN,2403806,Florânia,06S0642,36W4901,,SIM,SIM,
1007678035,VIVO,FAZENDA RUI BARBALHO M. GRILLO S/N ,RN,2405306,Januário Cicco,06S0937,35W3607,,SIM,SIM,
1007678043,VIVO,RUA FRANCISCO CHAGAS LIMA S/N ,RN,2405900,João Dias,06S1642,37W4750,,SIM,SIM,
1007678078,VIVO,RUA PROJETADA S/N (POR TRÁS DA ESCOLA BERNADINO DE SOUZA),RN,2407906,Monte das Gameleiras,06S2627,35W4704,,SIM,SIM,
1007678116,VIVO,FAZENDA CALABOUÇO S/N ,RN,2409100,Passa e Fica,06S2541,35W3857,,SIM,SIM,
1007678124,VIVO,SÍTIO BAIXO S/N ,RN,2409209,Passagem,06S1626,35W2227,,SIM,SIM,
1007678140,VIVO,RUA DR LUIZ AMANCIO S/N ,RN,2413300,Serra de São Bento,06S2454,35W4219,,SIM,SIM,
1007678159,VIVO,RUA LUIZ FRANCISCO DE PONTES 10 ESQUINA COM RUA GILSON SOUZA,RN,2413508,Serrinha,06S1644,35W2944,,SIM,SIM,
1007678175,VIVO,RUA JOÃO JANUÁRIO 54 ,RN,2412104,São João do Sabugi,06S4303,37W1204,,SIM,SIM,
1007678248,VIVO,RUA ANTONIO ROSAS S/N ,RN,2414704,Várzea,06S2039,35W2230,,SIM,SIM,
1007680706,VIVO,RUA ERIVAN FRANÇA 20 Ponta Negra  ,RN,2408102,Natal,05S5250,35W1018,,,SIM,
1007720937,VIVO,RUA ERIVAN FRANÇA 20 ,RN,2408102,Natal,05S5250,35W1018,,SIM,,SIM
1007725980,VIVO,AVENIDA BATISTA MONTENEGRO S/N ,RN,2400307,Afonso Bezerra,05S3001,36W3014,,SIM,SIM,
1007790943,TIM,Rua Projetada S/N -,RN,2412005,São Gonçalo do Amarante,05S4444,35W2041,,SIM,SIM,
1007838148,TIM,Rodovia Br 110 1 Sitio Nsa. Sra. De Fatima,RN,2408003,Mossoró,05S0530,37W1127,SIM,SIM,SIM,
1008016796,TIM,RUA OCIDENTAL DE CIMA 898A ,RN,2408102,Natal,05S4724,35W1247,,,SIM,SIM
1008016842,TIM,Rua Alberto Maranhao 486 Natal,RN,2408102,Natal,05S4752,35W1215,,,SIM,SIM
1008016907,TIM,RUA PROFESSOR JORGE ROMANO 22 ,RN,2408102,Natal,05S4700,35W1126,,,SIM,SIM
1008016958,TIM,Avenida Afonso Pena ( Fast Park) S/N ,RN,2408102,Natal,05S4732,35W1154,,,SIM,SIM
1008017172,TIM,Avenida Nossa Senhora De Fátima 144 S/N -,RN,2400406,Água Nova,06S1226,38W1734,,SIM,SIM,
1008017180,TIM,RUA 31 DE MARÇO 90 ,RN,2408102,Natal,05S5310,35W1000,,,SIM,SIM
1008017199,TIM,RUA PREFEITO SANDOVAL CAVALCANTE DE ALBUQUERQUE 527 AQUISITADO,RN,2408102,Natal,05S5108,35W1254,,,SIM,SIM
1008039176,CLARO,AV DOUTOR JOAO MEDEIROS FILHO 2395 PARTAGE NORTE SHOPPING NATAL,RN,2408102,Natal,05S4528,35W1450,,SIM,SIM,SIM
1008209470,TIM,AVENIDA SENADOR SALGADO FILHO 2815 ,RN,2408102,Natal,05S4918,35W1232,,,SIM,SIM
1008246368,TIM,RUA NASCIMENTO FERNANDES 1682 AQUISITADO,RN,2408102,Natal,05S4854,35W1211,,,SIM,SIM
1008246376,TIM,AVENIDA DEODORO DA FONSECA 814 ,RN,2408102,Natal,05S4724,35W1220,,,SIM,SIM
1008246406,TIM,RUA DAS AMAPOLAS 32 ,RN,2408102,Natal,05S5036,35W1225,,,SIM,SIM
1008246414,TIM,RUA AVELINO TEIXEIRA 14 B ,RN,2408102,Natal,05S4815,35W1224,,,SIM,SIM
1008246422,TIM,RUA DO FALCÃO 8013 ,RN,2408102,Natal,05S5213,35W1349,,,SIM,SIM
1008246899,TIM,RUA DO TUNGSTÊNIO 109 AQUISITADO,RN,2408102,Natal,05S4938,35W1229,,,SIM,SIM
1008246902,TIM,AVENIDA FLORIANO PEIXOTO 563 ,RN,2408102,Natal,05S4710,35W1209,,,SIM,SIM
1008246910,TIM,AVENIDA FRANCISCO VARELA S/N ,RN,2408102,Natal,05S5001,35W1353,,,SIM,SIM
1008246929,TIM,Rua Inezília Simão Carneiro Casa 02 1329 Casa 2,RN,2412005,São Gonçalo do Amarante,05S4443,35W1811,,,SIM,
1008246937,TIM,Rua Albacora 406 ,RN,2414209,Tibau do Sul,06S1357,35W0258,,,SIM,SIM
1008342219,VIVO,RUA PITOMBEIRA S/N ,RN,2405108,Jandaíra,05S2128,36W0735,,,SIM,
1008342227,VIVO,RUA PREFEITO DOMINGOS PAULINO PEREIRA 150 Centro S/N ,RN,2408805,Parazinho,05S1335,35W5021,,,SIM,
1008382210,VIVO,RUA MANOEL BEZERRA S/N ,RN,2414605,Upanema,05S3833,37W1546,,SIM,SIM,
1008476398,VIVO,RUA PEDRO GALU S/N - CENTRO S/N ,RN,2413557,Serrinha dos Pintos,06S0638,37W5724,,,SIM,
1008618982,TIM,RUA CAMPOS SALES 89 ,RN,2408102,Natal,05S4435,35W1423,,,SIM,SIM
1008640309,TIM,RUA PROFESSOR TENORIO S/N ,RN,2408102,Natal,05S4811,35W1330,,,SIM,SIM
1008690713,TIM,Rua Barra Do Rio 15 Edf. Girana,RN,2408102,Natal,05S5238,35W1047,,,SIM,SIM
1008738740,TIM,AVENIDA DOUTOR JOAO MEDEIROS FILHOS 2395 ,RN,2408102,Natal,05S4528,35W1448,,SIM,SIM,
1008779110,VIVO,RUA PRAIA DE CAMBOINHAS 9087 ,RN,2408102,Natal,05S5232,35W1047,,,SIM,SIM
1008897733,VIVO,RUA DOUTOR RONALDO MARANHÃO 40 S/N RN-197 - CONDOMÍNIO VALE DO SOL BLOCO C,RN,2403251,Parnamirim,05S5541,35W1640,,,SIM,SIM
1008897784,VIVO,RUA DR. RONALDO MARANHÃO 40 VALE DO SOL  ,RN,2403251,Parnamirim,05S5545,35W1635,,,SIM,
1008989492,TIM,Rua Criciúma S/N Lot. Pq. Dos Sonhos,RN,2412005,São Gonçalo do Amarante,05S4613,35W1613,,,SIM,SIM
1008989700,TIM,Rua Rafael Natanael De Queiroz Sn S/N -,RN,2402808,Coronel Ezequiel,06S2254,36W1252,,SIM,SIM,
1009143066,TIM,RUA PEDRO LEITE 62 AO LADO DO Nº110,RN,2401107,Areia Branca,04S5545,37W0646,,SIM,SIM,
1009143139,TIM,Rua Santa Christina S/N Lote 236 Loteamento Santa Júlia,RN,2403251,Parnamirim,05S5645,35W1723,,,SIM,SIM
1009297454,TIM,AVENIDA SENADOR DINARTE MARIZ S/N ,RN,2408102,Natal,05S5142,35W1055,,SIM,SIM,
1009406300,TIM,RUA POÇO BRANCO 12 ,RN,2403251,Parnamirim,05S5352,35W1147,,,SIM,
1009444198,TIM,Rua Mario Lira 9 ,RN,2408102,Natal,05S4748,35W1353,,,SIM,SIM
1009523845,VIVO,RUA LUIZ GONZAGA XAVIER S/N ,RN,2403251,Parnamirim,05S5807,35W0805,,SIM,SIM,SIM
1009551148,TIM,Rua Nova Europa 229 Qd 16 - Lote 37,RN,2403251,Parnamirim,05S5331,35W1608,,SIM,SIM,
1009580156,VIVO,VIA COSTEIRA SENADOR DINARTE DE MEDEIROS MARIZ 7829 RN250,RN,2408102,Natal,05S5146,35W1049,,SIM,SIM,SIM
1009671372,VIVO,RUA GOVERNADOR ALUIZIO ALVES S/N ,RN,2414209,Tibau do Sul,06S1122,35W0538,,SIM,SIM,
1009891062,VIVO,FAZENDA DAS GARÇAS S/N ,RN,2414407,Touros,05S1339,35W2457,,SIM,SIM,
1009916650,TIM,Avenida Ruy Pereira Dos Santos 3100 -,RN,2412005,São Gonçalo do Amarante,05S4544,35W2223,,SIM,SIM,
1009916669,TIM,RUA ESCRITOR NILO PEREIRA 2903 ,RN,2408102,Natal,05S5155,35W1316,,,SIM,SIM
1010052729,CLARO,VIA COSTEIRA SENADOR DINARTE MEDEIROS MARIZ 7829 OCEAN PALACE,RN,2408102,Natal,05S5146,35W1049,,SIM,SIM,SIM
1010076474,CLARO,R ZACARIAS MATIAS S/N ,RN,2403608,Extremoz,05S3758,35W1321,SIM,SIM,SIM,
1010235483,VIVO,AVENIDA DOUTOR RUI PEREIRA DOS SANTOS 3100 ,RN,2412005,São Gonçalo do Amarante,05S4547,35W2221,SIM,SIM,SIM,SIM
1010537382,TIM,RUA ÉRICO VERISSIMO 3390 ,RN,2408102,Natal,05S5006,35W1316,,,SIM,SIM
1010537390,TIM,RUA ANTONIO BATISTA DE ARAÚJO 1 ,RN,2408102,Natal,05S4351,35W1625,,,SIM,SIM
1010545598,TIM,RUA VEREADOR MANOEL CORINGA DE LEMOS 244 ,RN,2408102,Natal,05S5304,35W1015,,,SIM,SIM
1010545601,TIM,RUA DOS CAICOS 2066 AQUISITADO,RN,2408102,Natal,05S4858,35W1352,,,SIM,SIM
1011023536,VIVO,RUA APOLÔNIO DE SOUZA-1 AO LADO DO Nº 1922 S/N ,RN,2408102,Natal,05S4953,35W1217,,SIM,SIM,SIM
1011030729,TIM,Rua Sebastião Ribeiro Campos Setor 1 Quadra 52 Face 01 Lote 1393 S/N.° S/N -,RN,2407252,Major Sales,06S2427,38W1938,,SIM,SIM,
1011030737,TIM,Rua Maria Nazaré Da Silva S/N Conjunto H. Prefeito Francisco Guedes De Moura,RN,2406205,Lagoa d'Anta,06S2314,35W3606,,SIM,SIM,
1011077032,TIM,Rua Walter Rodrigues Do Amaral N°794 S/N -,RN,2401602,Bento Fernandes,05S4144,35W4849,,SIM,SIM,
1011078721,TIM,Ladeira Do Voo Da Morte S/N S/N -,RN,2402907,Coronel João Pessoa,06S1518,38W2652,,SIM,SIM,
1011080378,TIM,Rua Projetada S/N S/N -,RN,2403509,Espírito Santo,06S1937,35W1816,,SIM,SIM,
1011082230,TIM,Rua José Nestor De Gouveia N°93 S/N -,RN,2409704,Pedro Avelino,05S3130,36W2317,,SIM,SIM,
1011082249,TIM,Rua José Medeiros Da Costa S/N S/N -,RN,2405405,Japi,06S2753,35W5646,,SIM,SIM,
1011092058,TIM,Rua Projetada Lote 3 Quadra D S/N -,RN,2405108,Jandaíra,05S2133,36W0722,,SIM,SIM,
1011120310,TIM,Rua Alto Dos Rodrigues S/N S/N -,RN,2414704,Várzea,06S2054,35W2220,,SIM,SIM,
1011120345,TIM,Sítio Olho D'Água S/N -,RN,2411106,Ruy Barbosa,05S5305,35W5559,,SIM,SIM,
1011120418,TIM,Av. Manoel Oliveira S/N Lado 198 Confrontando Com A Rua Genésio Tomaz 215 S/N -,RN,2406601,Lagoa Salgada,06S0729,35W2812,,SIM,SIM,
1011120809,TIM,Rua Dr Luiz Amancio S/N Zona Rural S/N -,RN,2413300,Serra de São Bento,06S2454,35W4219,,SIM,SIM,
1011120817,TIM,Rua João Tomas De Aquino S/N 0,RN,2414753,Venha-Ver,06S1915,38W2927,,SIM,SIM,
1011120868,TIM,Rua Prefeito João Pedro Dantas Sn S/N -,RN,2406304,Lagoa de Pedras,06S0920,35W2610,,SIM,SIM,
1011120876,TIM,Av. Nóbrega Machado 1046 S/N -,RN,2410108,Poço Branco,05S3716,35W3952,,SIM,SIM,
1011120884,TIM,Av. Severino Bezerra Da Silva 795 S/N -,RN,2409209,Passagem,06S1558,35W2220,,SIM,SIM,
1011137183,TIM,Estrada Que Liga A Sede Ao Castro S/N Sítio Olho D' Água - Interliga A Cidade De Ruy Barbosa,RN,2411106,Ruy Barbosa,05S5231,35W5624,,SIM,SIM,
1011137191,TIM,Rua João Cordeiro S/N - Fazenda Gito S/N -,RN,2415008,Vila Flor,06S1912,35W0444,,SIM,SIM,
1011137221,TIM,Luiza De Cassia S/N S/N -,RN,2408805,Parazinho,05S1342,35W5037,,SIM,SIM,
1011199502,TIM,Rua Da Matriz S/N - Estrada Que Liga Espírito Santo A Jundiá S/N -,RN,2406155,Jundiá,06S1634,35W1941,,SIM,SIM,
1011279476,TIM,Rua Projetada 00 Por Trás Da Escola Bernadino De Souza S/N -,RN,2407906,Monte das Gameleiras,06S2628,35W4705,,SIM,SIM,
1011279484,TIM,Rua Projetada S/N S/N -,RN,2413508,Serrinha,06S1644,35W2944,,SIM,SIM,
1011385730,TIM,Rua 31 De Março - Centro S/N -,RN,2409803,Pedro Velho,06S2612,35W1311,,,SIM,
1011386248,TIM,Rua Pm Ivan S/N S/N -,RN,2413359,Serra do Mel,05S1016,37W0220,,,SIM,
1011539273,CLARO,AV ARISTOFANES FERNANDES 415 ,RN,2405108,Jandaíra,05S2120,36W0743,,SIM,SIM,
1011578465,VIVO,RUA ESPORTIVA  ,RN,2407708,Montanhas,06S2916,35W1706,,,SIM,
1011578473,VIVO,RUA LARGO DA PAZS/NCENTRO  ,RN,2400901,Antônio Martins,06S1255,37W5314,,,SIM,
1011578481,VIVO,RUA SEBASTIAO FLORENCIO DE PAULA 23 -CENTRO-GOVERNADOR DIX-SEPT ROSADO  ,RN,2404309,Governador Dix-Sept Rosado,05S2708,37W3056,,,SIM,
1011578490,VIVO,BR 110 KM 146S/NRURAL  ,RN,2405207,Janduís,06S0120,37W2457,,,SIM,
1011578503,VIVO,RUA CARLINDA CARMINHA FONTES S/N  CENTRO JOSE DA PENHA  ,RN,2406007,José da Penha,06S1839,38W1657,,,SIM,
1011578511,VIVO,RUA ALBANIZA ROCHA S/NCENTRO  ,RN,2407005,Luís Gomes,06S2453,38W2240,,,SIM,
1011578520,VIVO,RUA SANTO ANTONIOSNTENTENTE ANANIAS  ,RN,2414100,Tenente Ananias,06S2751,38W1059,,,SIM,
1011689267,TIM,Rua Marina Alves Freire S/N Qdr. 15 - Lt 424,RN,2414803,Vera Cruz,06S0254,35W2604,,SIM,SIM,
1011704835,CLARO,R LARGO DA PAZ S/N ,RN,2400901,Antônio Martins,06S1255,37W5314,,SIM,SIM,
1011704843,CLARO,R VIVALDO FERREIRA S/N ,RN,2402105,Campo Redondo,06S1439,36W1100,,SIM,SIM,
1011704851,CLARO,R FRANCISCO CALISTO DANTAS S/N ,RN,2402402,Carnaúba dos Dantas,06S3343,36W3509,,SIM,SIM,
1011705815,CLARO,R MANOEL ALVES DOS SANTOS S/N ,RN,2413003,São Vicente,06S1303,36W4053,,SIM,SIM,
1011705823,CLARO,ST CAVACO S/N ESTRADA DOS MIRANTES,RN,2410207,Portalegre,06S0115,37W5953,,SIM,SIM,
1011720679,TIM,Rua Lenira Da Silva S/ Nº S/N -,RN,2400307,Afonso Bezerra,05S3005,36W2955,,SIM,SIM,
1011720687,TIM,Rua Maria Alice S/N S/N -,RN,2402105,Campo Redondo,06S1411,36W1056,,SIM,SIM,
1011720695,TIM,Rua Maria De Deus Targino Nº 102 Loteamento São João Lote 3 Quadra D S/N -,RN,2409100,Passa e Fica,06S2631,35W3832,,SIM,SIM,
1011720709,TIM,Rua José Cirino De Lima 109 S/N -,RN,2410256,Porto do Mangue,05S0346,36W4637,,SIM,SIM,
1011720717,TIM,Av. 12 De Setembro S/N Setor 01 Quadra 130 Lote 01 Unidade 01 S/N -,RN,2412708,São Pedro,05S5401,35W3754,,SIM,SIM,
1011720725,TIM,Rua Manoel Alexandre S/N S/N -,RN,2405306,Januário Cicco,06S0859,35W3619,,SIM,SIM,
1011731409,VIVO,RUA DA PEROLA S/N RN247,RN,2414209,Tibau do Sul,06S1413,35W0324,,SIM,SIM,
1011892348,TIM,Rua José Anchieta Neves Sobrinho 1 Centro,RN,2401503,Barcelona,05S5634,35W5533,,SIM,SIM,
1011892356,TIM,Rua Manoel Martiniano De Medeiros 360 0,RN,2403004,Cruzeta,06S2434,36W4705,,SIM,SIM,
1011892364,TIM,Rua Ivanaldo Soares De Souza 135 Bairro Vale Encantado,RN,2412807,São Rafael,05S4816,36W5250,,SIM,SIM,
1011910028,VIVO,RN 078 SÍTIO BUQUEIRÃO S/N ,RN,2409308,Patu,06S0541,37W3741,,SIM,,
1011910087,VIVO,SITIO BELA VISTA S/N ,RN,2400604,Almino Afonso,06S0938,37W4609,,SIM,,
1011910133,VIVO,RUA JOAQUIM LEAL S/N ,RN,2401305,Augusto Severo,05S5128,37W1838,,SIM,,
1011910222,VIVO,RUA JOÃO BATISTA LACERDA MONTENEGRO 128 128 ,RN,2402501,Carnaubais,05S2012,36W5006,,SIM,,
1011910230,VIVO,RODOVIA MUTAMBINHA S/N S/N ,RN,2402501,Carnaubais,05S2311,36W5221,,SIM,,
1011910265,VIVO,RUA JOSÉ FIRMINO DE OLIVEIRA S/N S/N ,RN,2403707,Felipe Guerra,05S3549,37W4203,,SIM,,
1011910273,VIVO,RUA DA MATRIZ 312 312 ,RN,2403905,Francisco Dantas,06S0523,38W0725,,SIM,,
1011910281,VIVO,RUA JOSÉ CARLOS S/N S/N ,RN,2404002,Frutuoso Gomes,06S0944,37W5025,,SIM,,
1011910346,VIVO,RUA JOAQUIM CAPITAO S/N ,RN,2406700,Lajes,05S4211,36W1508,,SIM,,
1011910362,VIVO,RUA ANTONIO NUNES S/N S/N ,RN,2406908,Lucrécia,06S0712,37W4900,,SIM,,
1011910400,VIVO,RUA VALMIR TARGINO S/N S/N ,RN,2407609,Messias Targino,06S0440,37W3049,,SIM,,
1011910443,VIVO,RODOVIA RN 233 KM 29 S/N S/N ,RN,2408706,Paraú,05S4645,37W0639,,SIM,,
1011910451,VIVO,AVENIDA LAURO MAIA 399 ,RN,2409308,Patu,06S0613,37W3815,,SIM,,
1011910486,VIVO,AVENIDA PEDRO NONATO FERNANDES S/N S/N ,RN,2410009,Pilões,06S1620,38W0247,,SIM,,
1011910524,VIVO,RUA SITIO CAVACO S/N S/N ,RN,2410207,Portalegre,06S0115,37W5953,,SIM,,
1011910559,VIVO,RUA EGÍDIO CHAGAS DO NASCIMENTO - BR-405 S/N S/N ,RN,2410504,Rafael Fernandes,06S1109,38W1320,,SIM,,
1011910567,VIVO,RUA VICENTINA MARIA DE OLIVEIRA S/N S/N ,RN,2410603,Rafael Godeiro,06S0423,37W4302,,SIM,,
1011910575,VIVO,RN 076 KM 06 ACAMPAMENTO II S/N S/N ,RN,2410702,Riacho da Cruz,05S5600,37W5558,,SIM,,
1011910591,VIVO,RUA MANOEL NOBRE SN S/N ,RN,2411007,Rodolfo Fernandes,05S4730,38W0340,,SIM,,
1011910613,VIVO,RODOVIA BR 304 S/N ,RN,2409332,Santa Maria,05S5037,35W4137,,SIM,,
1011910630,VIVO,BR - 405 S/N S/N ,RN,2411908,São Francisco do Oeste,06S0005,38W1008,,SIM,,
1011910672,VIVO,RUA BOM JESUS S/N S/N ,RN,2413607,Severiano Melo,05S4652,37W5725,,SIM,,
1011910680,VIVO,RN 071 KM 01 S/N S/N ,RN,2413805,Taboleiro Grande,05S5527,38W0242,,SIM,,
1011910729,VIVO,RUA MANOEL FREIRE S/N S/N ,RN,2414456,Triunfo Potiguar,05S5202,37W1112,,SIM,,
1011910737,VIVO,RUA AUGUSTO DE PAIVA S/N S/N ,RN,2414902,Viçosa,05S5933,37W5636,,SIM,,
1011953029,TIM,Rua PRojetada 1 Bairro Carnauba,RN,2413201,Senador Georgino Avelino,06S0831,35W0845,,,SIM,
1011978420,VIVO,RUA DA ASSOCIAÇÃO S/N ,RN,2403608,Extremoz,05S4200,35W1143,,SIM,SIM,
1011994779,TIM,Rua José Fernandes Dantas 65 -,RN,2402402,Carnaúba dos Dantas,06S3327,36W3531,,SIM,SIM,
1011995228,TIM,Rua Manoel Florentino De Araújo 100 Sítio Barra Riachão Do Pedro,RN,2408508,Ouro Branco,06S4155,36W5645,,SIM,SIM,
1012033357,TIM,Rua Senador Georgino Avelino 1 Bairro Centro,RN,2410306,Serra Caiada,06S0638,35W4252,,SIM,SIM,
1012033365,TIM,Sitio Mundo Novo Lote 06 1 -,RN,2403202,Doutor Severiano,06S0537,38W2255,,SIM,SIM,
1012044162,TIM,Rua Lourival Teófilo Dos Santos 51 Bairro Centro,RN,2401701,Bom Jesus,05S5921,35W3500,,SIM,SIM,
1012073952,TIM,Travessa São Sebastião 13 -,RN,2401859,Caiçara do Norte,05S0355,36W0308,,,SIM,
1012105617,TIM,Rua Santo Antônio S/N -,RN,2409605,Pedra Preta,05S3517,36W0610,,,SIM,
1012105641,TIM,RUA SÃO JOSÉ II S/N FAZENDA SÃO ROMÃO,RN,2403756,Fernando Pedroza,05S4201,36W3151,,,SIM,
1012167957,CLARO,R LUIZ JOÃO DE MOURA S/N ,RN,2407807,Monte Alegre,06S0422,35W2005,SIM,SIM,SIM,
1012176069,CLARO,AV CORONEL PAULO SALEMA (ESQUINA COM A RUA BRASÍLIA) S/N ,RN,2408201,Nísia Floresta,06S0030,35W0632,SIM,SIM,SIM,
1012366488,TIM,Rua Antonio Alves Pessoa 986 ,RN,2401800,Brejinho,06S1126,35W2131,,,SIM,
1012417325,VIVO,RUA MONS JULIO ALVES BEZERRA S/N ,RN,2400208,Açu,05S3431,36W5430,,,SIM,
1012417333,VIVO,RUA PROFESSOR HELIO CHAGAS S/N ,RN,2400208,Açu,05S3510,36W5430,,,SIM,
1012417341,VIVO,RUA ETELVINA MEDEIROS DA FONSECA S/N ,RN,2400208,Açu,05S3448,36W5604,,,SIM,
1012417350,VIVO,RUA ANA FILGUEIRA NEO S/N S/N ,RN,2408003,Mossoró,05S0906,37W2112,,,SIM,SIM
1012417368,VIVO,RUA LUIZ FONTES RANGEL S/N S/N ,RN,2402006,Caicó,06S2804,37W0629,,,SIM,
1012417384,VIVO,RODOVIA DEZESSEIS S/N ,RN,2400208,Açu,05S3346,36W5459,,,SIM,
1012628547,TIM,RUA LEVINA LIBERALINA FERNANDES S/N LT 111,RN,2403301,Encanto,06S0632,38W1834,,,SIM,
